grid_id,crime_count,x,y,distance_to_center,avg_hour,night_ratio,weekend_ratio,neighbourhoods_Downtown,neighbourhoods_Dunbar-Southlands,neighbourhoods_Fairview,neighbourhoods_Grandview-Woodland,neighbourhoods_Hastings-Sunrise,neighbourhoods_Kensington-Cedar Cottage,neighbourhoods_Kerrisdale,neighbourhoods_Killarney,neighbourhoods_Kitsilano,neighbourhoods_Marpole,neighbourhoods_Mount Pleasant,neighbourhoods_Oakridge,neighbourhoods_Renfrew-Collingwood,neighbourhoods_Riley Park,neighbourhoods_Shaughnessy,neighbourhoods_South Cambie,neighbourhoods_Strathcona,neighbourhoods_Sunset,neighbourhoods_Victoria-Fraserview,neighbourhoods_West End,neighbourhoods_West Point Grey,risk
1050,10.0,492448.5581,5457140.0603,2357.476671509545,12.6,0.5,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1051,46.0,492448.5581,5457390.0603,2165.693054592855,11.934782608695652,0.2391304347826087,0.2391304347826087,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1052,7.0,492448.5581,5457640.0603,1986.896211862043,15.714285714285714,0.42857142857142855,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1053,0.0,492448.5581,5457890.0603,1824.90731455374,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1054,7.0,492448.5581,5458140.0603,1684.5821015052215,14.285714285714286,0.2857142857142857,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1055,11.0,492448.5581,5458390.0603,1571.7337582147156,13.0,0.5454545454545454,0.45454545454545453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1056,115.0,492448.5581,5458640.0603,1492.6075025644755,12.617391304347827,0.28695652173913044,0.2608695652173913,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1057,121.0,492448.5581,5458890.0603,1452.7240986201634,12.099173553719009,0.33884297520661155,0.2892561983471074,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1058,2.0,492448.5581,5459140.0603,1455.313525228077,11.0,0.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1059,0.0,492449.004380589,5459388.085301919,1500.0746303206408,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1060,0.0,492500.6740191194,5459525.06688847,1589.8797907476487,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1061,0.0,492698.4478949324,5450206.973299499,8955.559379934324,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1062,0.0,492698.5581,5450390.0603,8775.88521214308,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1063,0.0,492698.5581,5450640.0603,8530.749756423029,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1064,187.0,492698.5581,5450890.0603,8285.904993222623,15.037433155080214,0.22994652406417113,0.3315508021390374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
1065,0.0,492698.5581,5451140.0603,8041.377475701013,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1066,2.0,492698.5581,5451390.0603,7797.197051294241,15.5,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1067,5.0,492698.5581,5451640.0603,7553.397381755551,16.6,0.4,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
1068,4.0,492698.5581,5451890.0603,7310.0165633678025,10.75,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1069,2.0,492698.5581,5452140.0603,7067.097870180632,14.5,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1070,1.0,492698.5581,5452390.0603,6824.690649158511,22.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1071,3.0,492698.5581,5452640.0603,6582.851403967101,1.3333333333333333,1.0,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1072,3.0,492698.5581,5452890.0603,6341.645114377786,5.0,0.6666666666666666,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1073,2.0,492698.5581,5453140.0603,6101.146851757598,20.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1074,6.0,492698.5581,5453390.0603,5861.443768962698,10.0,0.16666666666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1075,3.0,492698.5581,5453640.0603,5622.637566721836,9.0,0.3333333333333333,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1076,2.0,492698.5581,5453890.0603,5384.847570424966,6.5,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1077,3.0,492698.5581,5454140.0603,5148.214594081298,13.666666666666666,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1078,1.0,492698.5581,5454390.0603,4912.90582615947,4.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1079,18.0,492698.5581,5454640.0603,4679.121050658091,16.0,0.2222222222222222,0.2777777777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1080,12.0,492698.5581,5454890.0603,4447.1006236324,14.416666666666666,0.08333333333333333,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1081,8.0,492698.5581,5455140.0603,4217.135770485898,9.625,0.375,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1082,8.0,492698.5581,5455390.0603,3989.581965157715,13.375,0.125,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1083,7.0,492698.5581,5455640.0603,3764.8764132055785,12.857142857142858,0.14285714285714285,0.2857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1084,17.0,492698.5581,5455890.0603,3543.560999434285,10.705882352941176,0.23529411764705882,0.23529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1085,14.0,492698.5581,5456140.0603,3326.3124788136956,15.642857142857142,0.14285714285714285,0.2857142857142857,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1086,15.0,492698.5581,5456390.0603,3113.9821542057234,14.533333333333333,0.5333333333333333,0.26666666666666666,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1087,40.0,492698.5581,5456640.0603,2907.6476758217673,12.25,0.225,0.15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1088,20.0,492698.5581,5456890.0603,2708.6795965399324,14.6,0.3,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1089,11.0,492698.5581,5457140.0603,2518.824191306677,12.363636363636363,0.45454545454545453,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1090,26.0,492698.5581,5457390.0603,2340.3002919949704,13.23076923076923,0.3076923076923077,0.2692307692307692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
1091,43.0,492698.5581,5457640.0603,2175.89880433621,10.837209302325581,0.37209302325581395,0.3488372093023256,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1092,28.0,492698.5581,5457890.0603,2029.0553853238591,11.857142857142858,0.42857142857142855,0.21428571428571427,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1093,51.0,492698.5581,5458140.0603,1903.8371534119615,13.666666666666666,0.27450980392156865,0.27450980392156865,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1094,46.0,492698.5581,5458390.0603,1804.7509680595178,12.91304347826087,0.4782608695652174,0.34782608695652173,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1095,161.0,492698.5581,5458640.0603,1736.2765352073882,13.08695652173913,0.2981366459627329,0.32298136645962733,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1096,67.0,492698.5581,5458890.0603,1702.1123220022168,13.880597014925373,0.417910447761194,0.31343283582089554,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1097,12.0,492698.5581,5459140.0603,1704.3228880443355,11.0,0.5,0.16666666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1098,0.0,492698.5581,5459390.0603,1742.7698232158457,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1099,0.0,492722.02394504845,5459556.90256109,1809.8361610567913,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1100,0.0,492948.4473088648,5450207.280569188,9006.018093719118,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1101,0.0,492948.5581,5450390.0603,8827.680346881143,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1102,0.0,492948.5581,5450640.0603,8584.02414120042,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1103,1.0,492948.5581,5450890.0603,8340.74340851651,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1104,2.0,492948.5581,5451140.0603,8097.871989400154,12.5,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1105,3.0,492948.5581,5451390.0603,7855.447848895161,11.666666666666666,0.3333333333333333,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1106,2.0,492948.5581,5451640.0603,7613.513712912824,18.0,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1107,4.0,492948.5581,5451890.0603,7372.117823713321,9.75,0.75,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1108,2.0,492948.5581,5452140.0603,7131.314840666596,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1109,3.0,492948.5581,5452390.0603,6891.166919086465,19.333333333333332,0.6666666666666666,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1110,0.0,492948.5581,5452640.0603,6651.745008395289,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1111,4.0,492948.5581,5452890.0603,6413.130421776221,18.0,0.5,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
